Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
abnormal anterior commissure morphology MP:0008225	1/18	0.23757213019805895	0.4645160335188363	0	0	3.885511251480458	5.584583136164629	EPHA4
bicuspid aortic valve MP:0010484	1/18	0.23757213019805895	0.4645160335188363	0	0	3.885511251480458	5.584583136164629	CYFIP2
abnormal brain ventricle morphology MP:0000822	1/18	0.23757213019805895	0.4645160335188363	0	0	3.885511251480458	5.584583136164629	AKT3
decreased abdominal adipose tissue amount MP:0008853	1/18	0.23757213019805895	0.4645160335188363	0	0	3.885511251480458	5.584583136164629	ARNTL
abnormal cell-mediated immunity MP:0002421	1/18	0.23757213019805895	0.4645160335188363	0	0	3.885511251480458	5.584583136164629	SELL
abnormal conditioned taste aversion behavior MP:0002805	1/18	0.23757213019805895	0.4645160335188363	0	0	3.885511251480458	5.584583136164629	GABBR1
decreased CNS synapse formation MP:0004998	1/18	0.23757213019805895	0.4645160335188363	0	0	3.885511251480458	5.584583136164629	MECP2
abnormal coronary artery morphology MP:0004111	1/18	0.23757213019805895	0.4645160335188363	0	0	3.885511251480458	5.584583136164629	TGFBR2
social withdrawal MP:0001361	1/18	0.23757213019805895	0.4645160335188363	0	0	3.885511251480458	5.584583136164629	CDKL5
decreased dendritic spine density MP:0020508	1/18	0.23757213019805895	0.4645160335188363	0	0	3.885511251480458	5.584583136164629	KIF21B
underdeveloped hair follicles MP:0000382	1/18	0.23757213019805895	0.4645160335188363	0	0	3.885511251480458	5.584583136164629	PPARD
abnormal fat cell differentiation MP:0011168	1/18	0.23757213019805895	0.4645160335188363	0	0	3.885511251480458	5.584583136164629	ATM
abnormal floor plate morphology MP:0000925	1/18	0.23757213019805895	0.4645160335188363	0	0	3.885511251480458	5.584583136164629	RBL2
abnormal glomerular mesangium morphology MP:0011339	1/18	0.23757213019805895	0.4645160335188363	0	0	3.885511251480458	5.584583136164629	JAK1
decreased spleen germinal center size MP:0008484	1/18	0.23757213019805895	0.4645160335188363	0	0	3.885511251480458	5.584583136164629	CD37
decreased uterus weight MP:0004905	1/18	0.23757213019805895	0.4645160335188363	0	0	3.885511251480458	5.584583136164629	ARNTL
hyperlipidemia MP:0001548	1/18	0.23757213019805895	0.4645160335188363	0	0	3.885511251480458	5.584583136164629	RASA3
increased acute inflammation MP:0005088	1/18	0.23757213019805895	0.4645160335188363	0	0	3.885511251480458	5.584583136164629	AKNA
increased adipocyte glucose uptake MP:0030016	1/18	0.23757213019805895	0.4645160335188363	0	0	3.885511251480458	5.584583136164629	CRTC2
abnormal pregnancy MP:0009661	1/18	0.23757213019805895	0.4645160335188363	0	0	3.885511251480458	5.584583136164629	RASA3
abnormal regulatory T cell physiology MP:0004946	1/18	0.23757213019805895	0.4645160335188363	0	0	3.885511251480458	5.584583136164629	SELL
increased circulating glucagon level MP:0002712	1/18	0.23757213019805895	0.4645160335188363	0	0	3.885511251480458	5.584583136164629	DNAJB9
increased circulating renin level MP:0003352	1/18	0.23757213019805895	0.4645160335188363	0	0	3.885511251480458	5.584583136164629	NR3C2
increased pancreatic alpha cell number MP:0009176	1/18	0.23757213019805895	0.4645160335188363	0	0	3.885511251480458	5.584583136164629	DNAJB9
abnormal tail movements MP:0001391	1/18	0.23757213019805895	0.4645160335188363	0	0	3.885511251480458	5.584583136164629	ARNTL
increased susceptibility to neuronal excitotoxicity MP:0008235	1/18	0.23757213019805895	0.4645160335188363	0	0	3.885511251480458	5.584583136164629	AKT3
absent linear vestibular evoked potential MP:0004813	1/18	0.23757213019805895	0.4645160335188363	0	0	3.885511251480458	5.584583136164629	SLC30A4
increased anxiety-related response MP:0001363	5/222	0.23919575083355143	0.46707606535960244	0	0	1.5270071162105394	2.1843424828237317	MECP2;GABBR1;PPFIBP2;TMOD2;BAIAP3
increased IgG1 level MP:0008499	2/63	0.24264888697590217	0.4707191953148554	0	0	2.1681293812441353	3.0703742868522146	RASGRP1;JAK1
failure of primitive streak formation MP:0001693	2/64	0.24819099016137403	0.4707191953148554	0	0	2.1330509395025525	2.972527444375366	EXT1;TPK1
pregnancy-related premature death MP:0008028	1/19	0.24898067800637708	0.4707191953148554	0	0	3.6694630872483223	5.101948028156397	ADAM19
abnormal bile composition MP:0004773	1/19	0.24898067800637708	0.4707191953148554	0	0	3.6694630872483223	5.101948028156397	STARD10
decreased circulating adiponectin level MP:0030968	1/19	0.24898067800637708	0.4707191953148554	0	0	3.6694630872483223	5.101948028156397	ATM
decreased circulating prolactin level MP:0005121	1/19	0.24898067800637708	0.4707191953148554	0	0	3.6694630872483223	5.101948028156397	CREBRF
decreased paired-pulse facilitation MP:0002920	1/19	0.24898067800637708	0.4707191953148554	0	0	3.6694630872483223	5.101948028156397	ATXN1
abnormal granulocyte differentiation MP:0008111	1/19	0.24898067800637708	0.4707191953148554	0	0	3.6694630872483223	5.101948028156397	IKZF1
abnormal heart rate MP:0001629	1/19	0.24898067800637708	0.4707191953148554	0	0	3.6694630872483223	5.101948028156397	MECP2
decreased tumor incidence MP:0002052	1/19	0.24898067800637708	0.4707191953148554	0	0	3.6694630872483223	5.101948028156397	SELL
dilated brain ventricles MP:0012676	1/19	0.24898067800637708	0.4707191953148554	0	0	3.6694630872483223	5.101948028156397	ATXN1
abnormal mitral valve morphology MP:0000286	1/19	0.24898067800637708	0.4707191953148554	0	0	3.6694630872483223	5.101948028156397	ADAM19
exophthalmos MP:0002750	1/19	0.24898067800637708	0.4707191953148554	0	0	3.6694630872483223	5.101948028156397	ABCA5
increased CD4-positive, CD25-positive, alpha-beta regulatory T cell number MP:0010168	1/19	0.24898067800637708	0.4707191953148554	0	0	3.6694630872483223	5.101948028156397	TAP1
increased liver adenoma incidence MP:0003324	1/19	0.24898067800637708	0.4707191953148554	0	0	3.6694630872483223	5.101948028156397	CBX7
abnormal thyroid follicle morphology MP:0004696	1/19	0.24898067800637708	0.4707191953148554	0	0	3.6694630872483223	5.101948028156397	ABCA5
increased skin papilloma incidence MP:0002051	1/19	0.24898067800637708	0.4707191953148554	0	0	3.6694630872483223	5.101948028156397	PPARD
increased skin tumor incidence MP:0010300	1/19	0.24898067800637708	0.4707191953148554	0	0	3.6694630872483223	5.101948028156397	PPARD
increased susceptibility to Orthomyxoviridae infection MP:0020946	1/19	0.24898067800637708	0.4707191953148554	0	0	3.6694630872483223	5.101948028156397	PSMB9
increased vasoconstriction MP:0003025	1/19	0.24898067800637708	0.4707191953148554	0	0	3.6694630872483223	5.101948028156397	ARNTL
intestinal inflammation MP:0001858	1/19	0.24898067800637708	0.4707191953148554	0	0	3.6694630872483223	5.101948028156397	PIK3CD
absent floor plate MP:0000926	1/19	0.24898067800637708	0.4707191953148554	0	0	3.6694630872483223	5.101948028156397	RBL2
microcytic anemia MP:0002810	1/19	0.24898067800637708	0.4707191953148554	0	0	3.6694630872483223	5.101948028156397	JAK1
absent placental labyrinth MP:0003403	1/19	0.24898067800637708	0.4707191953148554	0	0	3.6694630872483223	5.101948028156397	ZFP36L1
absent subcutaneous adipose tissue MP:0008843	1/19	0.24898067800637708	0.4707191953148554	0	0	3.6694630872483223	5.101948028156397	GABBR1
abnormal macrophage physiology MP:0002451	4/170	0.25013811409564185	0.47230652801286377	0	0	1.5956708188686952	2.211188163289016	CNN2;IL4R;IRAK4;TIRAP
abnormal kidney morphology MP:0002135	8/401	0.2528366995411565	0.47562798056377514	0	0	1.3506466252196951	1.8571545813481067	BTG1;GRK5;DDX58;LMTK2;ALDOC;ARSG;GPR155;TGFBR2
decreased mean platelet volume MP:0008935	2/65	0.2537371883281941	0.47562798056377514	0	0	2.099086099086099	2.8788047273099315	LAMTOR4;JAK1
abnormal inhibitory postsynaptic currents MP:0002945	2/65	0.2537371883281941	0.47562798056377514	0	0	2.099086099086099	2.8788047273099315	GABBR1;BAIAP3
increased interleukin-6 secretion MP:0008705	2/65	0.2537371883281941	0.47562798056377514	0	0	2.099086099086099	2.8788047273099315	TNFAIP8;STK38
abnormal skeleton morphology MP:0005508	3/118	0.25910363205948644	0.47562798056377514	0	0	1.7261457109283196	2.3312066880791815	EXT1;AKTIP;ECE1
decreased cell proliferation MP:0000352	4/173	0.2599381750630635	0.47562798056377514	0	0	1.5671046033497142	2.1113779981037704	CTC1;CDKN1B;ATM;ZFP36L1
abnormal abdominal fat pad morphology MP:0000010	1/20	0.26021907684949475	0.47562798056377514	0	0	3.4761568350406216	4.679711480884057	PSIP1
abnormal adipose tissue physiology MP:0005666	1/20	0.26021907684949475	0.47562798056377514	0	0	3.4761568350406216	4.679711480884057	FOXO1
atrioventricular block MP:0010519	1/20	0.26021907684949475	0.47562798056377514	0	0	3.4761568350406216	4.679711480884057	MECP2
abnormal astrocyte physiology MP:0008916	1/20	0.26021907684949475	0.47562798056377514	0	0	3.4761568350406216	4.679711480884057	HIVEP2
chromosome breakage MP:0004028	1/20	0.26021907684949475	0.47562798056377514	0	0	3.4761568350406216	4.679711480884057	ATM
abnormal cochlear inner hair cell morphology MP:0004393	1/20	0.26021907684949475	0.47562798056377514	0	0	3.4761568350406216	4.679711480884057	IGF1R
abnormal cortical ventricular zone morphology MP:0008458	1/20	0.26021907684949475	0.47562798056377514	0	0	3.4761568350406216	4.679711480884057	ZBTB18
decreased placental labyrinth size MP:0011521	1/20	0.26021907684949475	0.47562798056377514	0	0	3.4761568350406216	4.679711480884057	PPARD
decreased striatum size MP:0012468	1/20	0.26021907684949475	0.47562798056377514	0	0	3.4761568350406216	4.679711480884057	CDK5R1
decreased susceptibility to ischemic brain injury MP:0006059	1/20	0.26021907684949475	0.47562798056377514	0	0	3.4761568350406216	4.679711480884057	STIM2
abnormal neutrophil morphology MP:0005065	1/20	0.26021907684949475	0.47562798056377514	0	0	3.4761568350406216	4.679711480884057	SAMD9L
abnormal oogenesis MP:0001931	1/20	0.26021907684949475	0.47562798056377514	0	0	3.4761568350406216	4.679711480884057	ATM
abnormal pharyngeal arch artery morphology MP:0002672	1/20	0.26021907684949475	0.47562798056377514	0	0	3.4761568350406216	4.679711480884057	CCM2
increased activated T cell number MP:0001829	1/20	0.26021907684949475	0.47562798056377514	0	0	3.4761568350406216	4.679711480884057	DDX58
increased adenoma incidence MP:0010383	1/20	0.26021907684949475	0.47562798056377514	0	0	3.4761568350406216	4.679711480884057	ATM
increased serotonin level MP:0010069	1/20	0.26021907684949475	0.47562798056377514	0	0	3.4761568350406216	4.679711480884057	CDK5R1
increased susceptibility to infection MP:0002406	1/20	0.26021907684949475	0.47562798056377514	0	0	3.4761568350406216	4.679711480884057	IL4R
kyphoscoliosis MP:0000069	1/20	0.26021907684949475	0.47562798056377514	0	0	3.4761568350406216	4.679711480884057	SYNE1
pancreas inflammation MP:0001869	1/20	0.26021907684949475	0.47562798056377514	0	0	3.4761568350406216	4.679711480884057	SELL
parakeratosis MP:0003427	1/20	0.26021907684949475	0.47562798056377514	0	0	3.4761568350406216	4.679711480884057	LRIG1
abnormal axon morphology MP:0005404	3/119	0.26313255115846274	0.48036237226225503	0	0	1.7111777726001864	2.28458895572422	ZBTB18;EPHA4;GABBR1
pericardial effusion MP:0005312	2/67	0.2648364839364113	0.48228800873714117	0	0	2.0342916342916344	2.7028466994527522	ECE1;FOXO1
increased susceptibility to bacterial infection induced morbidity/mortality MP:0009788	2/67	0.2648364839364113	0.48228800873714117	0	0	2.0342916342916344	2.7028466994527522	STK38;JAK3
atelectasis MP:0001177	2/68	0.2703869861544974	0.4827984742972189	0	0	2.0033670033670035	2.620205835483291	IGF1R;SYNE1
decreased respiratory quotient MP:0010379	2/68	0.2703869861544974	0.4827984742972189	0	0	2.0033670033670035	2.620205835483291	PRKD2;FOXO1
abnormal vibrissa morphology MP:0002098	2/68	0.2703869861544974	0.4827984742972189	0	0	2.0033670033670035	2.620205835483291	MECP2;ST6GALNAC3
abnormal aortic valve morphology MP:0002747	1/21	0.2712898560149245	0.4827984742972189	0	0	3.302181208053691	4.307918119032611	ADAM19
conjunctivitis MP:0001852	1/21	0.2712898560149245	0.4827984742972189	0	0	3.302181208053691	4.307918119032611	SYNE1
abnormal cervical axis morphology MP:0004608	1/21	0.2712898560149245	0.4827984742972189	0	0	3.302181208053691	4.307918119032611	PSIP1
abnormal cochlear sensory epithelium morphology MP:0003308	1/21	0.2712898560149245	0.4827984742972189	0	0	3.302181208053691	4.307918119032611	IGF1R
small stomach MP:0002691	1/21	0.2712898560149245	0.4827984742972189	0	0	3.302181208053691	4.307918119032611	NFKB2
abnormal double-positive T cell morphology MP:0002408	1/21	0.2712898560149245	0.4827984742972189	0	0	3.302181208053691	4.307918119032611	RASGRP1
decreased serotonin level MP:0010070	1/21	0.2712898560149245	0.4827984742972189	0	0	3.302181208053691	4.307918119032611	MECP2
abnormal hair texture MP:0002074	1/21	0.2712898560149245	0.4827984742972189	0	0	3.302181208053691	4.307918119032611	CERS4
environmentally induced seizures MP:0009358	1/21	0.2712898560149245	0.4827984742972189	0	0	3.302181208053691	4.307918119032611	MECP2
abnormal spermiation MP:0004182	1/21	0.2712898560149245	0.4827984742972189	0	0	3.302181208053691	4.307918119032611	EHD1
increased mammary adenocarcinoma incidence MP:0001883	1/21	0.2712898560149245	0.4827984742972189	0	0	3.302181208053691	4.307918119032611	TRIM62
increased susceptibility to age related obesity MP:0003212	1/21	0.2712898560149245	0.4827984742972189	0	0	3.302181208053691	4.307918119032611	MECP2
increased susceptibility to age-related hearing loss MP:0004748	1/21	0.2712898560149245	0.4827984742972189	0	0	3.302181208053691	4.307918119032611	SLC44A2
increased susceptibility to fungal infection MP:0005399	1/21	0.2712898560149245	0.4827984742972189	0	0	3.302181208053691	4.307918119032611	AKNA
absent heartbeat MP:0004086	1/21	0.2712898560149245	0.4827984742972189	0	0	3.302181208053691	4.307918119032611	FOXO1
absent oocytes MP:0004805	1/21	0.2712898560149245	0.4827984742972189	0	0	3.302181208053691	4.307918119032611	ATM
maternal effect MP:0003718	2/69	0.27593639115670876	0.49048023595558515	0	0	1.9733654957535554	2.540875627636302	RASA3;SLC30A4
abnormal rib morphology MP:0000150	3/123	0.279321223454901	0.49160905476823313	0	0	1.6538006756756756	2.1092455089475166	PSIP1;LAMTOR4;ARNTL
increased circulating interleukin-6 level MP:0008596	2/70	0.281483495046697	0.49160905476823313	0	0	1.944246385422856	2.464685106742581	TNFAIP8;STK38
abnormal spatial working memory MP:0008428	2/70	0.281483495046697	0.49160905476823313	0	0	1.944246385422856	2.464685106742581	ATXN1;HIVEP2
abnormal spinal cord morphology MP:0000955	2/70	0.281483495046697	0.49160905476823313	0	0	1.944246385422856	2.464685106742581	EPHA4;IGF1R
abnormal double-negative T cell morphology MP:0002407	1/22	0.2821955072121823	0.49160905476823313	0	0	3.1447746883988494	3.9786279249163594	MALT1
thin retinal outer plexiform layer MP:0008519	1/22	0.2821955072121823	0.49160905476823313	0	0	3.1447746883988494	3.9786279249163594	SYNE2
abnormal hearing physiology MP:0001963	1/22	0.2821955072121823	0.49160905476823313	0	0	3.1447746883988494	3.9786279249163594	MECP2
abnormal interferon level MP:0008750	1/22	0.2821955072121823	0.49160905476823313	0	0	3.1447746883988494	3.9786279249163594	DDX58
abnormal keratinocyte morphology MP:0002655	1/22	0.2821955072121823	0.49160905476823313	0	0	3.1447746883988494	3.9786279249163594	SYNE2
increased body size MP:0001264	1/22	0.2821955072121823	0.49160905476823313	0	0	3.1447746883988494	3.9786279249163594	CDKN1B
abnormal postnatal subventricular zone morphology MP:0004275	1/22	0.2821955072121823	0.49160905476823313	0	0	3.1447746883988494	3.9786279249163594	ZBTB18
increased circulating aldosterone level MP:0002666	1/22	0.2821955072121823	0.49160905476823313	0	0	3.1447746883988494	3.9786279249163594	NR3C2
increased pre-B cell number MP:0003132	1/22	0.2821955072121823	0.49160905476823313	0	0	3.1447746883988494	3.9786279249163594	IKZF1
increased spleen white pulp amount MP:0008478	1/22	0.2821955072121823	0.49160905476823313	0	0	3.1447746883988494	3.9786279249163594	IKZF1
increased urine sodium level MP:0006316	1/22	0.2821955072121823	0.49160905476823313	0	0	3.1447746883988494	3.9786279249163594	NR3C2
muscle degeneration MP:0000749	1/22	0.2821955072121823	0.49160905476823313	0	0	3.1447746883988494	3.9786279249163594	ATXN1
myocardial fiber degeneration MP:0004566	1/22	0.2821955072121823	0.49160905476823313	0	0	3.1447746883988494	3.9786279249163594	ABCA5
increased lymphocyte cell number MP:0005013	3/124	0.2833838704236475	0.4931012077863468	0	0	1.6400491400491402	2.0680246665929127	PIK3CD;NFKB2;ARNTL
increased sensitivity to induced morbidity/mortality MP:0009763	4/181	0.2864098493899611	0.4942661116273457	0	0	1.4956621660442402	1.8700734510005506	CERK;STK38;TIRAP;NFKB2
perimembraneous ventricular septal defect MP:0010418	2/71	0.28702712994003865	0.4942661116273457	0	0	1.915971307275655	2.3914742657062287	ADAM19;ECE1
abnormal angiogenesis MP:0000260	2/71	0.28702712994003865	0.4942661116273457	0	0	1.915971307275655	2.3914742657062287	CCM2;ZFP36L1
decreased bone marrow cell number MP:0000333	2/71	0.28702712994003865	0.4942661116273457	0	0	1.915971307275655	2.3914742657062287	RASA3;IKZF1
sparse hair MP:0000416	2/71	0.28702712994003865	0.4942661116273457	0	0	1.915971307275655	2.3914742657062287	ITPKB;CTC1
abnormal dendrite morphology MP:0008143	2/72	0.29256616313074363	0.4942661116273457	0	0	1.8885040885040885	2.321093218373004	MECP2;KIF21B
internal hemorrhage MP:0001634	2/72	0.29256616313074363	0.4942661116273457	0	0	1.8885040885040885	2.321093218373004	RASA3;KLF2
abnormal anxiety-related response MP:0001362	1/23	0.292938485298911	0.4942661116273457	0	0	3.001677852348993	3.685437974142186	CYFIP2
abnormal B cell morphology MP:0004939	1/23	0.292938485298911	0.4942661116273457	0	0	3.001677852348993	3.685437974142186	JAK3
decreased acute inflammation MP:0005087	1/23	0.292938485298911	0.4942661116273457	0	0	3.001677852348993	3.685437974142186	IRAK4
short photoreceptor inner segment MP:0008582	1/23	0.292938485298911	0.4942661116273457	0	0	3.001677852348993	3.685437974142186	SYNE2
shortened PR interval MP:0010511	1/23	0.292938485298911	0.4942661116273457	0	0	3.001677852348993	3.685437974142186	RAB28
decreased embryo weight MP:0009429	1/23	0.292938485298911	0.4942661116273457	0	0	3.001677852348993	3.685437974142186	PLAG1
abnormal energy expenditure MP:0005450	1/23	0.292938485298911	0.4942661116273457	0	0	3.001677852348993	3.685437974142186	PPARD
decreased mean systemic arterial blood pressure MP:0004876	1/23	0.292938485298911	0.4942661116273457	0	0	3.001677852348993	3.685437974142186	ARNTL
decreased Peyer's patch number MP:0008133	1/23	0.292938485298911	0.4942661116273457	0	0	3.001677852348993	3.685437974142186	DDX58
decreased retinal cone cell number MP:0008446	1/23	0.292938485298911	0.4942661116273457	0	0	3.001677852348993	3.685437974142186	SYNE2
decreased susceptibility to induced colitis MP:0008539	1/23	0.292938485298911	0.4942661116273457	0	0	3.001677852348993	3.685437974142186	TNFRSF14
abnormal leukocyte morphology MP:0008246	1/23	0.292938485298911	0.4942661116273457	0	0	3.001677852348993	3.685437974142186	JAK3
abnormal lymphocyte cell number MP:0000717	1/23	0.292938485298911	0.4942661116273457	0	0	3.001677852348993	3.685437974142186	NFKB2
enhanced wound healing MP:0002724	1/23	0.292938485298911	0.4942661116273457	0	0	3.001677852348993	3.685437974142186	CNN2
enlarged adrenal glands MP:0000642	1/23	0.292938485298911	0.4942661116273457	0	0	3.001677852348993	3.685437974142186	CDKN1B
increased interleukin-10 secretion MP:0008660	1/23	0.292938485298911	0.4942661116273457	0	0	3.001677852348993	3.685437974142186	NFKB2
abnormal synaptic plasticity MP:0004859	1/23	0.292938485298911	0.4942661116273457	0	0	3.001677852348993	3.685437974142186	RGS14
increased squamous cell carcinoma incidence MP:0004207	1/23	0.292938485298911	0.4942661116273457	0	0	3.001677852348993	3.685437974142186	TRIM62
abnormal vasodilation MP:0001613	1/23	0.292938485298911	0.4942661116273457	0	0	3.001677852348993	3.685437974142186	ECE1
postnatal growth retardation MP:0001732	11/603	0.2930339463954856	0.4942661116273457	0	0	1.2328676332582582	1.5133041116379837	ITPKB;MECP2;STIM2;PLAG1;SLC30A4;ATM;VAMP2;ARNTL;PPARD;IGF1R;SYNE1
decreased brain size MP:0000774	3/127	0.29560033514203127	0.4980295895930368	0	0	1.600125326939843	1.9501478716504896	MECP2;AKT3;PPARD
increased granulocyte number MP:0000322	2/73	0.29809949640189937	0.5016714061757899	0	0	1.8618105942049603	2.2534014326503664	DDX58;NFKB2
abnormal bile salt homeostasis MP:0005365	1/24	0.303521208748248	0.5035584070285749	0	0	2.8710242194339073	3.423133059074421	STARD10
abnormal body temperature homeostasis MP:0001777	1/24	0.303521208748248	0.5035584070285749	0	0	2.8710242194339073	3.423133059074421	GABBR1
abnormal cerebral cortex pyramidal cell morphology MP:0009969	1/24	0.303521208748248	0.5035584070285749	0	0	2.8710242194339073	3.423133059074421	CDK5R1
spontaneous chromosome breakage MP:0004029	1/24	0.303521208748248	0.5035584070285749	0	0	2.8710242194339073	3.423133059074421	ATM
thin cerebellar molecular layer MP:0000890	1/24	0.303521208748248	0.5035584070285749	0	0	2.8710242194339073	3.423133059074421	ATM
decreased lung weight MP:0005631	1/24	0.303521208748248	0.5035584070285749	0	0	2.8710242194339073	3.423133059074421	ARNTL
decreased metastatic potential MP:0001273	1/24	0.303521208748248	0.5035584070285749	0	0	2.8710242194339073	3.423133059074421	SELL
abnormal first pharyngeal arch morphology MP:0006337	1/24	0.303521208748248	0.5035584070285749	0	0	2.8710242194339073	3.423133059074421	CCM2
increased cellular sensitivity to ionizing radiation MP:0004227	1/24	0.303521208748248	0.5035584070285749	0	0	2.8710242194339073	3.423133059074421	ATM
abnormal skin appearance MP:0009931	1/24	0.303521208748248	0.5035584070285749	0	0	2.8710242194339073	3.423133059074421	SGPP1
abnormal vascular branching morphogenesis MP:0003227	1/24	0.303521208748248	0.5035584070285749	0	0	2.8710242194339073	3.423133059074421	CCM2
seminiferous tubule degeneration MP:0001154	2/74	0.30362606507241124	0.5035584070285749	0	0	1.8358585858585859	2.1882670329058436	EHD1;ATM
abnormal skeletal muscle fiber morphology MP:0003084	2/74	0.30362606507241124	0.5035584070285749	0	0	1.8358585858585859	2.1882670329058436	SCYL3;SYNE1
hypoactivity MP:0001402	11/610	0.30577166724979876	0.5065515022666678	0	0	1.2180138193285104	1.4432448435181717	ITPKB;MECP2;GABBR1;PPFIBP2;ATXN1;CDKL5;GRK5;PSIP1;ABCA7;ATM;LAMTOR4
increased vertical activity MP:0002574	3/131	0.3119361379013949	0.5081959099713521	0	0	1.5498046875	1.8054555067980071	MECP2;TMOD2;CREBRF
increased circulating triglyceride level MP:0001552	4/189	0.3132486115776035	0.5081959099713521	0	0	1.4303985341273477	1.6603467097911844	MECP2;NUAK2;PPARD;ARNTL
abnormal cell physiology MP:0005621	5/248	0.3134396290182374	0.5081959099713521	0	0	1.3618039808515998	1.5798948570746347	EHD1;STIM2;DDX58;CCM2;IRAK4
premature aging MP:0003786	1/25	0.31394606013035076	0.5081959099713521	0	0	2.751258389261745	3.1874266367095516	ARNTL
abnormal B cell number MP:0002458	1/25	0.31394606013035076	0.5081959099713521	0	0	2.751258389261745	3.1874266367095516	IKZF1
chronic inflammation MP:0002499	1/25	0.31394606013035076	0.5081959099713521	0	0	2.751258389261745	3.1874266367095516	JAK3
retinal cone cell degeneration MP:0008444	1/25	0.31394606013035076	0.5081959099713521	0	0	2.751258389261745	3.1874266367095516	RAB28
decreased circulating interferon-gamma level MP:0008578	1/25	0.31394606013035076	0.5081959099713521	0	0	2.751258389261745	3.1874266367095516	IRAK4
decreased circulating sodium level MP:0005634	1/25	0.31394606013035076	0.5081959099713521	0	0	2.751258389261745	3.1874266367095516	NR3C2
abnormal corneal stroma morphology MP:0005300	1/25	0.31394606013035076	0.5081959099713521	0	0	2.751258389261745	3.1874266367095516	ARNTL
thin diaphragm muscle MP:0000761	1/25	0.31394606013035076	0.5081959099713521	0	0	2.751258389261745	3.1874266367095516	ADAM19
thymus hyperplasia MP:0000708	1/25	0.31394606013035076	0.5081959099713521	0	0	2.751258389261745	3.1874266367095516	CDKN1B
decreased seminal vesicle weight MP:0004910	1/25	0.31394606013035076	0.5081959099713521	0	0	2.751258389261745	3.1874266367095516	PLAG1
decreased somite size MP:0011732	1/25	0.31394606013035076	0.5081959099713521	0	0	2.751258389261745	3.1874266367095516	FOXO1
abnormal innervation pattern to muscle MP:0001052	1/25	0.31394606013035076	0.5081959099713521	0	0	2.751258389261745	3.1874266367095516	EPHA4
failure of embryo implantation MP:0001728	1/25	0.31394606013035076	0.5081959099713521	0	0	2.751258389261745	3.1874266367095516	ARNTL
granulomatous inflammation MP:0002500	1/25	0.31394606013035076	0.5081959099713521	0	0	2.751258389261745	3.1874266367095516	IL4R
abnormal retinal cone cell morphology MP:0001006	1/25	0.31394606013035076	0.5081959099713521	0	0	2.751258389261745	3.1874266367095516	RAB28
abnormal retinal outer plexiform layer morphology MP:0003732	1/25	0.31394606013035076	0.5081959099713521	0	0	2.751258389261745	3.1874266367095516	SYNE2
increased interleukin-17 secretion MP:0008681	1/25	0.31394606013035076	0.5081959099713521	0	0	2.751258389261745	3.1874266367095516	TNFAIP8
liver degeneration MP:0003103	1/25	0.31394606013035076	0.5081959099713521	0	0	2.751258389261745	3.1874266367095516	DDX58
arrest of spermatogenesis MP:0001155	2/76	0.31465481398581246	0.5082359278075188	0	0	1.786058786058786	2.06518239145238	LMTK2;ATM
increased liver triglyceride level MP:0009355	2/76	0.31465481398581246	0.5082359278075188	0	0	1.786058786058786	2.06518239145238	MECP2;ARNTL
increased startle reflex MP:0001488	3/132	0.3160251571455183	0.5093420645534059	0	0	1.5377121307353865	1.7713420511578768	STIM2;TAP1;LAMTOR4
abnormal uterus morphology MP:0001120	3/132	0.3160251571455183	0.5093420645534059	0	0	1.5377121307353865	1.7713420511578768	BTG1;CDKN1B;ATM
decreased vertical activity MP:0002757	4/190	0.3166216499921978	0.5097505654262253	0	0	1.4226353198469108	1.6360985501975285	MECP2;SLC30A4;PSIP1;ATM
increased grip strength MP:0010052	4/191	0.3199977660331845	0.5125362392032653	0	0	1.4149551345962115	1.6122582675756107	PLAG1;SLC30A4;TAP1;YPEL3
lung inflammation MP:0001861	3/134	0.324205873332247	0.5125362392032653	0	0	1.5140808747678978	1.7054251973791792	AKNA;IKZF1;NFKB2
shortened head MP:0000435	1/26	0.32421538684459583	0.5125362392032653	0	0	2.641073825503356	2.9747661343440015	PSIP1
small hippocampus MP:0008283	1/26	0.32421538684459583	0.5125362392032653	0	0	2.641073825503356	2.9747661343440015	ZBTB18
small mandible MP:0004592	1/26	0.32421538684459583	0.5125362392032653	0	0	2.641073825503356	2.9747661343440015	ECE1
abnormal cochlear ganglion morphology MP:0002855	1/26	0.32421538684459583	0.5125362392032653	0	0	2.641073825503356	2.9747661343440015	SLC44A2
abnormal cochlear outer hair cell morphology MP:0004399	1/26	0.32421538684459583	0.5125362392032653	0	0	2.641073825503356	2.9747661343440015	IGF1R
thin epidermis MP:0001218	1/26	0.32421538684459583	0.5125362392032653	0	0	2.641073825503356	2.9747661343440015	IGF1R
abnormal fetal cardiomyocyte proliferation MP:0003567	1/26	0.32421538684459583	0.5125362392032653	0	0	2.641073825503356	2.9747661343440015	CDKN1B
decreased response of heart to induced stress MP:0004486	1/26	0.32421538684459583	0.5125362392032653	0	0	2.641073825503356	2.9747661343440015	GRK5
abnormal hematopoietic stem cell morphology MP:0004808	1/26	0.32421538684459583	0.5125362392032653	0	0	2.641073825503356	2.9747661343440015	CTC1
abnormal muscle contractility MP:0005620	1/26	0.32421538684459583	0.5125362392032653	0	0	2.641073825503356	2.9747661343440015	GRK5
